"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Rebecca Volpetti",NA,"1997-11-28",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"11,353,148","
				671			","Weight:
						143 lbs (65 kg)","Born:
						1997-11-28,Birthplace:
						Italy,Height:
						5 ft 5 in (165 cm),Weight:
						143 lbs (65 kg)","0"
"Jasmine Caro",NA,"1989-06-02",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"30,902,857","
				700			","Weight:
						115 lbs (52 kg)","Born:
						1989-06-02,Birthplace:
						Florida, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						115 lbs (52 kg)","0"
"Tiffany Mynx",NA,"1971-10-10",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"52,116,388","
				748			","Weight:
						108 lbs (49 kg)","Born:
						1971-10-10,Birthplace:
						Upland, California, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						108 lbs (49 kg)","0"
"Gabriella Paltrova",NA,"1991-06-22",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"65,564,061","
				817			","Weight:
						101 lbs (46 kg)","Born:
						1991-06-22,Birthplace:
						Chicago, Illinois, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						101 lbs (46 kg)","0"
"Ginger Lynn",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"26,639,070","
				761			","Weight:
							110 lbs (50 kg)","Born:
							1962-12-14,Birthplace:
							Rockford, Illinois, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)","0"
"Kenya",NA,NA,NA,NA,NA,NA,NA,NA,"4,193,450","
				930			",NA,"","0"
"Erica Fontes",NA,"1991-05-14",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"43,400,249","
				769			","Weight:
						99 lbs (45 kg)","Born:
						1991-05-14,Birthplace:
						Lisbon, Portugal,Height:
						5 ft 5 in (165 cm),Weight:
						99 lbs (45 kg)","0"
"Lucy Zara",NA,"1979-10-18",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"12,634,923","
				756			","Weight:
						112 lbs (51 kg)","Born:
						1979-10-18,Birthplace:
						London, England,Height:
						5 ft 7 in (170 cm),Weight:
						112 lbs (51 kg)","0"
"Aylar Lie",NA,"1984-02-12",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"8,119,453","
				1421			","Weight:
						95 lbs (43 kg)","Born:
						1984-02-12,Birthplace:
						Tehran, Iran,Height:
						5 ft 3 in (160 cm),Weight:
						95 lbs (43 kg)","0"
"Luscious Lopez","Gender:
							Female","Sep 11, 1981","Measurements:
								36B-24-38","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								1,924,445","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        20.3K        ","
        41.6M        ","
                                                            
                                                    776            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Sep 11, 1981,Age:
							37,Star Sign:
							Virgo,Measurements:
								36B-24-38,Height:
								5 ft 5 in (165 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								Latin,Background:
								American, Mexican,Hair Color:
								Brunette,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Your Dreams, US,Pornstar Profile Views:
								1,924,445,Career Status:
							Active
                        ,Career Start and End:
							
								2005 to
								Present							
						,Profile Views:
                                14,630,Videos Watched:
                                3,Joined:
                                1 year ago","1"
"Alex Harper",NA,"1993-10-18",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"12,485,471","
				928			","Weight:
						110 lbs (50 kg)","Born:
						1993-10-18,Birthplace:
						United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						110 lbs (50 kg)","0"
"Nikki Brooks",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"27,925,557","
				801			","Weight:
							110 lbs (50 kg)","Born:
							1989-07-13,Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)","0"
"Tiffany Tatum",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"13,711,971","
				505			",NA,"Born:
							1997-08-14,Birthplace:
							Hungary,Height:
							5 ft 5 in (165 cm)","0"
"Cody Lane",NA,"1986-11-28",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"60,168,448","
				778			","Weight:
						126 lbs (57 kg)","Born:
						1986-11-28,Birthplace:
						Louisville, Kentucky, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						126 lbs (57 kg)","0"
"Angell Summers",NA,"1987-05-29",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"51,900,978","
				787			","Weight:
						117 lbs (53 kg)","Born:
						1987-05-29,Birthplace:
						France,Height:
						5 ft 4 in (163 cm),Weight:
						117 lbs (53 kg)","0"
"Julia Boin",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"5,419,932","
				772			",NA,"Born:
							1987-05-25,Birthplace:
							Japan,Height:
							5 ft 2 in (157 cm)","0"
"Asia Carrera",NA,"1973-08-06",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"10,751,283","
				945			","Weight:
						110 lbs (50 kg)","Born:
						1973-08-06,Birthplace:
						New York City, New York, United States of America,Height:
						5 ft 9 in (175 cm),Weight:
						110 lbs (50 kg)","0"
"Kapri Styles",NA,"1981-11-27",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"66,403,930","
				750			","Weight:
						123 lbs (56 kg)","Born:
						1981-11-27,Birthplace:
						Atlanta, Georgia, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						123 lbs (56 kg)","0"
"Belle Claire",NA,"1993-05-26",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"63,550,490","
				285			","Weight:
						121 lbs (55 kg)","Born:
						1993-05-26,Birthplace:
						Czech Republic,Height:
						5 ft 9 in (175 cm),Weight:
						121 lbs (55 kg)","0"
"Evelyn Lin",NA,"1987-08-17",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"29,975,690","
				804			","Weight:
						110 lbs (50 kg)","Born:
						1987-08-17,Birthplace:
						Hunan Province, China,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Sandra Romain",NA,"1978-03-26",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"107,032,689","
				753			","Weight:
						123 lbs (56 kg)","Born:
						1978-03-26,Birthplace:
						Timisoara, Romania,Height:
						5 ft 3 in (160 cm),Weight:
						123 lbs (56 kg)","0"
"Serena Ali",NA,"1991-01-01",NA,"Height:
						5 ft 10 in (178 cm)",NA,NA,NA,NA,"28,564,234","
				1515			","Weight:
						154 lbs (70 kg)","Born:
						1991-01-01,Birthplace:
						United States of America,Height:
						5 ft 10 in (178 cm),Weight:
						154 lbs (70 kg)","0"
"Willow Hayes",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"29,436,480","
				1546			","Weight:
							110 lbs (50 kg)","Born:
							1993-09-20,Birthplace:
							Oregon, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							110 lbs (50 kg),Website:
							Official Site","0"
"Leya Falcon","Gender:
							Female","Mar 3, 1988","Measurements:
								34DD-25-38","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								747,666","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        14.3K        ","
        38.9M        ","
                                                            
                                                    1564            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Mar 3, 1988,Age:
							30,Star Sign:
							Pisces,Measurements:
								34DD-25-38,Height:
								5 ft 6 in (168 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Las Vegas, nv,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								747,666,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                20,759,Videos Watched:
                                20,Joined:
                                10 months ago","1"
"Kelly Wells",NA,"1984-05-10",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"37,845,862","
				1652			","Weight:
						126 lbs (57 kg)","Born:
						1984-05-10,Birthplace:
						Fulton, Illinois, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						126 lbs (57 kg)","0"
"Savana Styles",NA,"1982-12-26",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"13,407,649","
				1676			","Weight:
						146 lbs (66 kg)","Born:
						1982-12-26,Birthplace:
						Chicoutimi, Quebec, Canada,Height:
						5 ft 9 in (175 cm),Weight:
						146 lbs (66 kg)","0"
"Melissa Mendiny",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"39,180,631","
				1568			","Weight:
							119 lbs (54 kg)","Born:
							1985-11-25,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 2 in (157 cm),Weight:
							119 lbs (54 kg)","0"
"Elen Hot","Gender:
							Female","May 4, 1991","Measurements:
								34D-23-34","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								492,255","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        69.5K        ","
        27.6M        ","
                                                            
                                                    1683            ","Weight:
								119 lbs (54 kg)","Gender:
							Female,Birthday:
							May 4, 1991,Age:
							27,Measurements:
								34D-23-34,Height:
								5 ft 7 in (170 cm),Weight:
								119 lbs (54 kg),Ethnicity:
								White,Background:
								German,Hair Color:
								Blonde,Relationship status:
							Open,Interested in:
							Guys and Girls,Pornstar Profile Views:
								492,255,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                844,371,Videos Watched:
                                988,Joined:
                                2 years ago","1"
"Eva Long",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"24,604,595","
				1716			","Weight:
							101 lbs (46 kg)","Born:
							1980-02-04,Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							101 lbs (46 kg)","0"
"London Andrews",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"260,510","
				1278			","Weight:
							190 lbs (86 kg)","Born:
							1984-03-04,Birthplace:
							United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							190 lbs (86 kg)","0"
"Satin Bloom",NA,"1983-10-21",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"15,770,498","
				1471			","Weight:
						115 lbs (52 kg)","Born:
						1983-10-21,Birthplace:
						Czech Republic,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Marie Luv",NA,"1981-11-01",NA,"Birthplace:
						Hacienda Heights, California, United States of America",NA,NA,NA,NA,"48,954,961","
				1701			","Weight:
						134 lbs (61 kg)","Born:
						1981-11-01,Birthplace:
						Hacienda Heights, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						134 lbs (61 kg)","0"
"Purple Bitch","Gender:
							Female","Dec 25, 1995","Measurements:
								--",NA,"Pornstar Profile Views:
								3,720","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        37.6K        ","
        5.7M        ","
                                                            
                                                    1690            ",NA,"Gender:
							Female,Birthday:
							Dec 25, 1995,Age:
							22,Measurements:
								--,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Raccooncity, CZ,Pornstar Profile Views:
								3,720,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                161,125,Videos Watched:
                                147,Joined:
                                1 year ago","1"
"Seka",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"6,878,096","
				1492			","Weight:
							119 lbs (54 kg)","Born:
							1954-04-15,Birthplace:
							Radford, Virginia, United States of America,Height:
							5 ft 10 in (178 cm),Weight:
							119 lbs (54 kg)","0"
"Maya Hills",NA,"1987-08-21",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"30,664,308","
				1621			","Weight:
						121 lbs (55 kg)","Born:
						1987-08-21,Birthplace:
						West Siberia, Russia,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Miley May",NA,"1994-02-25",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"43,854,650","
				1659			","Weight:
						121 lbs (55 kg)","Born:
						1994-02-25,Birthplace:
						Tennesse, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						121 lbs (55 kg)","0"
"Shanda Fay",NA,"1979-06-13",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"31,898,610","
				1443			","Weight:
						121 lbs (55 kg)","Born:
						1979-06-13,Birthplace:
						Calgary, Alberta, Canada,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Bella Rossi",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"15,154,210","
				1510			","Weight:
							141 lbs (64 kg)","Born:
							1985-05-11,Birthplace:
							Mendocino County, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							141 lbs (64 kg)","0"
"Kenzi Marie",NA,"1987-11-24",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"9,020,234","
				1715			","Weight:
						99 lbs (45 kg)","Born:
						1987-11-24,Birthplace:
						Ukiah, California, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						99 lbs (45 kg)","0"
"Mary Wet","Gender:
							Female","Dec 7, 1995","Measurements:
								34D-23-34","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								87,877","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        31.7K        ","
        21.7M        ","
                                    
                                1157            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Dec 7, 1995,Age:
							22,Measurements:
								34D-23-34,Height:
								5 ft 4 in (163 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								Austrian,Hair Color:
								Brunette,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Austria,City and Country:
							NÖ, AT,Pornstar Profile Views:
								87,877,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                520,091,Videos Watched:
                                256,Joined:
                                3 years ago","1"
"Lexxxi Luxe",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"3,821,169","
				1768			","Weight:
							351 lbs (159 kg)","Born:
							1986-06-16,Birthplace:
							Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							351 lbs (159 kg)","0"
"Jenna Shea",NA,NA,NA,NA,NA,NA,NA,NA,"2,287,478","
				1269			",NA,"","0"
"Victoria Daniels",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"51,334,969","
				1724			","Weight:
							121 lbs (55 kg)","Born:
							1993-05-27,Birthplace:
							Czech Republic,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)","0"
"Sloan Harper",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"5,230,627","
				2007			","Weight:
							126 lbs (57 kg)","Born:
							1993-07-24,Birthplace:
							Redondo Beach, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							126 lbs (57 kg)","0"
"Gabby Quinteros",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"8,355,711","
				1696			","Weight:
							112 lbs (51 kg)","Born:
							1976-05-17,Birthplace:
							Guadalajara, Mexico,Height:
							5 ft 1 in (155 cm),Weight:
							112 lbs (51 kg),Website:
							Official Site","0"
"Danielle Delaunay",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"5,645,308","
				1517			","Weight:
							121 lbs (55 kg)","Born:
							1988-05-29,Birthplace:
							Bossier City, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg),Website:
							Official Site","0"
"Angel Long",NA,NA,NA,"Height:
							6 ft 0 in (183 cm)",NA,NA,NA,NA,"36,815,469","
				1645			","Weight:
							121 lbs (55 kg)","Born:
							1980-11-21,Birthplace:
							Swindon, Wiltshire, England,Height:
							6 ft 0 in (183 cm),Weight:
							121 lbs (55 kg),Website:
							Official Site","0"
"Violet Monroe",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"23,059,455","
				1610			","Weight:
							126 lbs (57 kg)","Born:
							1988-05-08,Birthplace:
							Minneapolis, Minnesota, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Victoria Tiffani",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"57,201,979","
				1642			","Weight:
							104 lbs (47 kg)","Born:
							1990-04-05,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							104 lbs (47 kg)","0"
"Haley Paige",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"27,480,151","
				1672			","Weight:
							110 lbs (50 kg)","Born:
							1981-12-30,Birthplace:
							Chihuahua, Mexico,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Cynthia Fox",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"342,473","
				1612			","Weight:
							99 lbs (45 kg)","Born:
							1980-08-30,Birthplace:
							Budapest, Hungary,Height:
							5 ft 5 in (165 cm),Weight:
							99 lbs (45 kg)","0"
"Josie Jagger",NA,"1995-03-26",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"20,894,603","
				941			","Weight:
						106 lbs (48 kg)","Born:
						1995-03-26,Birthplace:
						United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						106 lbs (48 kg)","0"
"Tawnee Stone",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"4,218,496","
				1500			","Weight:
							106 lbs (48 kg)","Born:
							1982-12-30,Birthplace:
							Plano, Texas, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							106 lbs (48 kg)","0"
"Catalina Cruz",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"355,392","
				1599			","Weight:
							99 lbs (45 kg)","Born:
							1979-09-13,Birthplace:
							Cleveland, Ohio, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							99 lbs (45 kg)","0"
"Angela Sommers","Gender:
							Female","Jun 21, 1983","Measurements:
								36D-25-36","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								1,185,740","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        18.7K        ","
        61.3M        ","
                                                            
                                                    1695            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Jun 21, 1983,Age:
							35,Star Sign:
							Cancer,Measurements:
								36D-25-36,Height:
								5 ft 7 in (170 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Interests and hobbies:
								Dancing, Ballet, hanging with friends,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							New York,City and Country:
							San Diego, US,Pornstar Profile Views:
								1,185,740,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                27,091,Videos Watched:
                                13,Joined:
                                1 year ago","1"
"Nana Ogura",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"2,039,417","
				1790			","Weight:
							114 lbs (52 kg)","Born:
							1990-01-10,Birthplace:
							Japan,Height:
							5 ft 3 in (160 cm),Weight:
							114 lbs (52 kg)","0"
"Keeley Hazell",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"998,915","
				1673			",NA,"Born:
							1986-09-18,Birthplace:
							London, United Kingdom,Height:
							5 ft 6 in (168 cm)","0"
"Bailey Bae",NA,"1994-12-21",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"14,460,226","
				1641			","Weight:
						130 lbs (59 kg)","Born:
						1994-12-21,Birthplace:
						Wisconsin, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						130 lbs (59 kg)","0"
"Lexi Amor",NA,NA,NA,NA,NA,NA,NA,NA,"1,532,439","
				1767			",NA,"","0"
"Michelle Moist",NA,"1986-11-04",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"7,639,093","
				1609			","Weight:
						110 lbs (50 kg)","Born:
						1986-11-04,Birthplace:
						North London, England, United Kingdom,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Sophia Gently",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"4,871,339","
				1734			","Weight:
							115 lbs (52 kg)","Born:
							1981-08-18,Birthplace:
							Scottsdale, Arizona, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)","0"
"Alena Croft",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"13,251,620","
				1374			","Weight:
							121 lbs (55 kg)","Born:
							1981-08-25,Birthplace:
							Arizona, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)","0"
"Ezada Sinn","Gender:
							Female","Feb 23, 1982","Measurements:
								--",NA,"Pornstar Profile Views:
								897","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        7.9K        ","
        8.2M        ","
                                                            
                                                    1702            ",NA,"Gender:
							Female,Birthday:
							Feb 23, 1982,Age:
							36,Measurements:
								--,Interests and hobbies:
								Buy My clips from www.EzadaSinn.com
Join My fan page: www.OnlyEzada.com,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							London, GB,Turn Ons:
								obedient boys,Turn Offs:
								arrogant males,Pornstar Profile Views:
								897,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                190,363,Videos Watched:
                                215,Joined:
                                2 years ago","1"
"Lana Rose",NA,NA,NA,NA,NA,NA,NA,NA,"360,462","
				1881			",NA,"","0"
"Charlotte Cross",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"24,537,672","
				1786			","Weight:
							110 lbs (50 kg)","Born:
							1995-09-01,Birthplace:
							West Virginia, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)","0"
"Shay Laren",NA,"1985-12-31",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"10,085,182","
				1620			","Weight:
						115 lbs (52 kg)","Born:
						1985-12-31,Birthplace:
						Georgia, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Anita Bellini",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"37,882,884","
				1575			","Weight:
							99 lbs (45 kg)","Born:
							1994-11-28,Birthplace:
							Hungary,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)","0"
"Selena Adams",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"751,688","
				1253			","Weight:
							161 lbs (73 kg)","Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							161 lbs (73 kg)","0"
"Courtney Stodden",NA,"1994-08-29",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,217,708","
				1482			",NA,"Born:
						1994-08-29,Birthplace:
						Tacoma, Washington, United States of America,Height:
						5 ft 4 in (163 cm)","0"
"Simony Diamond",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"45,123,613","
				1632			","Weight:
							119 lbs (54 kg)","Born:
							1983-07-21,Birthplace:
							Budapest, Hungary,Height:
							5 ft 9 in (175 cm),Weight:
							119 lbs (54 kg)","0"
"Shy Love",NA,"1978-11-27",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"29,240,819","
				1773			","Weight:
						106 lbs (48 kg)","Born:
						1978-11-27,Birthplace:
						Wiesbaden, Germany,Height:
						5 ft 5 in (165 cm),Weight:
						106 lbs (48 kg)","0"
"Lisa Lipps",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"8,073,659","
				1784			","Weight:
							143 lbs (65 kg)","Born:
							1966-10-22,Birthplace:
							Chicago, Illinois, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							143 lbs (65 kg)","0"
"Moana Pozzi",NA,NA,NA,NA,NA,NA,NA,NA,"3,484,847","
				1487			",NA,"","0"
"Eva Lopezzz","Gender:
							Female","Jun 1, 1992","Measurements:
								34B-25-37","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								353,304","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        11.2K        ","
        13.4M        ","
                                                            
                                                    1592            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Jun 1, 1992,Age:
							26,Measurements:
								34B-25-37,Height:
								5 ft 5 in (165 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								German,Hair Color:
								Brunette,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Pornhub, DE,Pornstar Profile Views:
								353,304,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                61,612,Videos Watched:
                                90,Joined:
                                2 years ago","1"
"Blake Eden",NA,"1996-08-25",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"16,092,217","
				1668			","Weight:
						110 lbs (50 kg)","Born:
						1996-08-25,Birthplace:
						United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						110 lbs (50 kg)","0"
"Beshine",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,101,903","
				1571			","Weight:
							134 lbs (61 kg)","Born:
							1983-03-19,Birthplace:
							Hamburg, Germany,Height:
							5 ft 7 in (170 cm),Weight:
							134 lbs (61 kg)","0"
"Temptation",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"961,047","
				1538			","Weight:
							110 lbs (50 kg)","Born:
							1974-10-15,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)","0"
"Pamela David",NA,NA,NA,NA,NA,NA,NA,NA,"8,227","
				1968			",NA,"Birthplace:
							Argentina","0"
"Tara Ashley","Gender:
							Female","Mar 14, 1985","Measurements:
								32A-22-34","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								253,981","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        9.2K        ","
        8.3M        ","
                                                            
                                                    1509            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Mar 14, 1985,Age:
							33,Measurements:
								32A-22-34,Height:
								5 ft 6 in (168 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Arizona, US,Pornstar Profile Views:
								253,981,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                44,161,Videos Watched:
                                1,Joined:
                                1 year ago","1"
"Vanessa Vixon",NA,"5 ft 6 in (168 cm)",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"28,528,973","
				1665			","Weight:
						110 lbs (50 kg)","Height:
						5 ft 6 in (168 cm),Weight:
						110 lbs (50 kg)","0"
