"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Mandy Flores","Gender:
							Female","Mar 19, 1989","Measurements:
								34D-25-33","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								10,026,357","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        234K        ","
        295M        ","
                                                            
                                                    46            ","Weight:
								117 lbs (53 kg)","Gender:
							Female,Birthday:
							Mar 19, 1989,Age:
							29,Measurements:
								34D-25-33,Height:
								5 ft 4 in (163 cm),Weight:
								117 lbs (53 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Piercings:
							Yes,Interests and hobbies:
								Um Beaches, sandy beaches, ocean beaches, Sandy Warm ocean beaches!,Relationship status:
							Taken,Interested in:
							Guys and Girls,Hometown:
							Seattle, Wa,City and Country:
							Washington, Three hours East of Seattle, US,Turn Ons:
								The Beach, nice abs, nice smile and great attitude.,Turn Offs:
								Selfishness, superiority complexes, bitchy women.,Pornstar Profile Views:
								10,026,357,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                3,298,440,Videos Watched:
                                557,Joined:
                                3 years ago","1"
"Diamond Jackson",NA,"1966-07-05",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"148,892,288","
				47			","Weight:
						121 lbs (55 kg)","Born:
						1966-07-05,Birthplace:
						Florida, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Kendra Sunderland","Gender:
							Female","Jun 16, 1995","Measurements:
								32G--","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								13,381,039","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        171K        ","
        160M        ","
                                                            
                                                    48            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Jun 16, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								32G--,Height:
								5 ft 9 in (175 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Salem, Oregon,City and Country:
							Los Angeles, California, US,Pornstar Profile Views:
								13,381,039,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                916,092,Videos Watched:
                                82,Joined:
                                3 years ago","1"
"Little Caprice","Gender:
							Female","Oct 26, 1988","Measurements:
								32B-25-34","Height:
								5 ft 1 in (155 cm)","Pornstar Profile Views:
								18,150,968","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        224K        ","
        208M        ","
                                                            
                                                    49            ","Weight:
								90 lbs (41 kg)","Gender:
							Female,Birthday:
							Oct 26, 1988,Age:
							30,Star Sign:
							Scorpio,Measurements:
								32B-25-34,Height:
								5 ft 1 in (155 cm),Weight:
								90 lbs (41 kg),Ethnicity:
								White,Background:
								Czech,Hair Color:
								Brunette,Piercings:
							Yes,Interests and hobbies:
								Sport, reading, traveling, my cats & sex,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Brno, CZ,Turn Ons:
								Love, passion, share partner, get fucked from more cocks, love hot milfs and young teens...:-),Pornstar Profile Views:
								18,150,968,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                2,146,803,Videos Watched:
                                530,Joined:
                                2 years ago","1"
"Nicolette Shea","Gender:
							Female","Nov 18, 1986","Measurements:
								36D-21-36","Height:
								5 ft 11 in (180 cm)","Pornstar Profile Views:
								2,906,552","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        48.5K        ","
        24.3M        ","
                                                            
                                                    50            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Nov 18, 1986,Age:
							32,Measurements:
								36D-21-36,Height:
								5 ft 11 in (180 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								2,906,552,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                442,523,Videos Watched:
                                11,Joined:
                                11 months ago","1"
"Sunny Leone",NA,"1981-05-13",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"226,872,310","
				51			","Weight:
						110 lbs (50 kg)","Born:
						1981-05-13,Birthplace:
						Sarnia, Ontario, Canada,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Alexis Fawx","Gender:
							Female","Jun 23, 1975","Measurements:
								32DDD-23-33","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								10,755,509","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        97.2K        ","
        263M        ","
                                                            
                                                    52            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Jun 23, 1975,Age:
							43,Measurements:
								32DDD-23-33,Height:
								5 ft 4 in (163 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Miami, US,Pornstar Profile Views:
								10,755,509,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                323,149,Videos Watched:
                                6,Joined:
                                2 years ago","1"
"Karlee Grey","Gender:
							Female","Jan 25, 1994","Measurements:
								36DD-27-36","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								10,038,830","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        156K        ","
        305M        ","
                                                            
                                                    53            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Jan 25, 1994,Age:
							24,Measurements:
								36DD-27-36,Height:
								5 ft 6 in (168 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								10,038,830,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                432,704,Videos Watched:
                                3,Joined:
                                5 months ago","1"
"Janice Griffith","Gender:
							Female","Jul 3, 1995","Measurements:
								30D-23-32","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								31,618,479","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        397K        ","
        403M        ","
                                                            
                                                    54            ","Weight:
								86 lbs (39 kg)","Gender:
							Female,Birthday:
							Jul 3, 1995,Age:
							23,Star Sign:
							Cancer,Measurements:
								30D-23-32,Height:
								5 ft 2 in (157 cm),Weight:
								86 lbs (39 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								31,618,479,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                946,104,Videos Watched:
                                865,Joined:
                                2 years ago","1"
"Bryci","Gender:
							Female","Nov 29, 1985","Measurements:
								28FF-24-34","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								7,974,682","Career Status:
							Active
                        ","Interested in:
							Girls","
        362K        ","
        160M        ","
                                                            
                                                    55            ","Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Nov 29, 1985,Age:
							33,Star Sign:
							Sagittarius,Measurements:
								28FF-24-34,Height:
								5 ft 3 in (160 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Filming our life, in the bedroom and our youtube.com/ourbellalife,Relationship status:
							Taken,Interested in:
							Girls,Turn Ons:
								Knowing other people/couples love watching US!,Turn Offs:
								Rude people, cockiness, smart ass comments.,Pornstar Profile Views:
								7,974,682,Career Status:
							Active
                        ,Career Start and End:
							
								2006 to
								Present							
						,Profile Views:
                                2,789,075,Videos Watched:
                                212,Joined:
                                3 years ago","1"
