"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Veronika Fasterova",NA,NA,NA,NA,NA,NA,NA,NA,"11,294,651",4306,NA,"",0
"Cherry Potter",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"2,499,446",4319,"Weight:
							86 lbs (39 kg)","Born:
							1984-12-07,Birthplace:
							Canada,Height:
							5 ft 0 in (152 cm),Weight:
							86 lbs (39 kg)",0
"Sasha Pain",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"1,363,568",4289,"Weight:
							126 lbs (57 kg)","Born:
							1992-04-10,Birthplace:
							California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							126 lbs (57 kg)",0
"        This page is not available in your country.    ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0
"Jenteal",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"183,878",4029,"Weight:
							117 lbs (53 kg)","Born:
							1976-06-26,Birthplace:
							Bay Area, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							117 lbs (53 kg)",0
"Ayumu Kase",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,598,693",4299,"Weight:
							105 lbs (48 kg)","Born:
							1987-02-14,Birthplace:
							Chiba prefecture, Japan,Height:
							5 ft 1 in (155 cm),Weight:
							105 lbs (48 kg)",0
"Aleah Jasmine","Gender:
							Female","Dec 19, 1988","Measurements:
								36D-25-37","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								32,259","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        4.7K        ","
        3.3M        ",4412,"Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Dec 19, 1988,Age:
							29,Star Sign:
							Sagittarius,Measurements:
								36D-25-37,Height:
								5 ft 7 in (170 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Brunette,Tattoos:
							Yes,Interests and hobbies:
								INSTAGRAM  @Officiialaleahjasmine

TWITTER @aleahjasmine

WISHLIST :   http://a.co/gzxiNVm,Relationship status:
							Single,Interested in:
							Guys and Girls,Turn Ons:
								Guys with big uhm...wallets,Pornstar Profile Views:
								32,259,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                23,695,Videos Watched:
                                47,Joined:
                                7 months ago",1
"Roxy Panther",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,033,617",4362,"Weight:
							117 lbs (53 kg)","Born:
							1987-10-20,Birthplace:
							Hungary,Height:
							5 ft 5 in (165 cm),Weight:
							117 lbs (53 kg)",0
"Hazel Dew",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,326,554",4223,NA,"Born:
							1988-10-02,Birthplace:
							Russia,Height:
							5 ft 7 in (170 cm)",0
"Beau Marie",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"6,100,676",4748,"Weight:
							104 lbs (47 kg)","Born:
							1989-10-01,Birthplace:
							Zaragoza, Spain,Height:
							5 ft 1 in (155 cm),Weight:
							104 lbs (47 kg)",0
"Kimberly Moss",NA,"1995-08-29",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"6,345,711",4062,"Weight:
						99 lbs (45 kg)","Born:
						1995-08-29,Birthplace:
						Florida, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						99 lbs (45 kg)",0
"Carol Linda",NA,NA,NA,NA,NA,NA,NA,NA,"198,136",4842,NA,"Born:
							1994-02-02,Birthplace:
							Colombia",0
"Taryn Thomas","Gender:
							Female","May 27, 1983","Measurements:
								34B-27-32","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								228,683","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        3.3K        ","
        6.7M        ",4619,"Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							May 27, 1983,Age:
							35,Star Sign:
							Gemini,Measurements:
								34B-27-32,Height:
								5 ft 4 in (163 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American, Italian, Sicilian,Hair Color:
								Brunette, Black,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Porn,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Scottsdale, US,Turn Ons:
								Allnighter,Turn Offs:
								Boogers - HBO - FORESKIN STANK YUCK!!! - Ignorance - arrogance - rude - small minded people - PUSSY -,Pornstar Profile Views:
								228,683,Career Status:
							Active
                        ,Career Start and End:
							
								2004 to
								Present							
						,Profile Views:
                                2,818,Videos Watched:
                                24,Joined:
                                1 year ago",1
"Lexi Rose",NA,"United States of America",NA,NA,NA,NA,NA,NA,"11,716,585",4716,NA,"Birthplace:
						United States of America",0
"Lil Chica",NA,NA,NA,NA,NA,NA,NA,NA,"1,789,865",4778,NA,"",0
"Ivy Jean",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"4,876,945",4833,"Weight:
							115 lbs (52 kg)","Born:
							1992-08-13,Birthplace:
							Dallas, Texas, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							115 lbs (52 kg)",0
"Nasta Zya",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"3,077,393",3391,"Weight:
							127 lbs (58 kg)","Born:
							1991-04-11,Birthplace:
							France,Height:
							5 ft 7 in (170 cm),Weight:
							127 lbs (58 kg)",0
"Vanessa Chase",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"2,604,050",4118,"Weight:
							126 lbs (57 kg)","Born:
							1975-07-06,Birthplace:
							Monterey Park, California, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)",0
"Chennin Blanc",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"8,470,541",4514,"Weight:
							115 lbs (52 kg)","Born:
							1968-06-24,Birthplace:
							Lynwood, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Grace Harper",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,017,807",4643,NA,"Birthplace:
							London, England, United Kingdom,Height:
							5 ft 7 in (170 cm)",0
"Shanna McCullough",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,530,920",4195,"Weight:
							121 lbs (55 kg)","Born:
							1960-04-01,Birthplace:
							San Francisco, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)",0
"Ashley Rosi","Gender:
							Couple","May 14, 1984","Measurements:
								34DD-24-28","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								101,508","Career Status:
							Active
                        ","Interested in:
							Girls","
        129K        ","
        188M        ",4191,"Weight:
								105 lbs (48 kg)","Gender:
							Couple,Birthday:
							May 14, 1984,Age:
							34,Measurements:
								34DD-24-28,Height:
								5 ft 2 in (157 cm),Weight:
								105 lbs (48 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Girls,City and Country:
							Miami, US,Pornstar Profile Views:
								101,508,Career Status:
							Active
                        ,Career Start and End:
							
								2009 to
								Present							
						,Profile Views:
                                3,673,178,Videos Watched:
                                3,006,Joined:
                                3 years ago",1
"Teagan Summers",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"8,487,417",4903,"Weight:
							110 lbs (50 kg)","Born:
							1990-06-30,Birthplace:
							Victorville, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg),Website:
							Official Site",0
"Keri Windsor",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,318,823",4307,"Weight:
							119 lbs (54 kg)","Born:
							1973-12-03,Birthplace:
							Duluth, Minnesota, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							119 lbs (54 kg)",0
"Emily Davinci",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,372,966",4648,"Weight:
							110 lbs (50 kg)","Born:
							1984-02-24,Birthplace:
							Montreal, Quebec, Canada,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)",0
"Alaina",NA,NA,NA,NA,NA,NA,NA,NA,"7,715,737",4155,NA,"",0
"Roxie Rae",NA,NA,NA,NA,NA,NA,NA,NA,"152,938",4953,NA,"",0
"Aiden Aspen",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"10,785,480",4416,"Weight:
							101 lbs (46 kg)","Born:
							1989-09-18,Birthplace:
							Atlanta, Georgia, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							101 lbs (46 kg)",0
"Aspen Rose",NA,"1994-11-29",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"544,106",5087,"Weight:
						114 lbs (52 kg)","Born:
						1994-11-29,Birthplace:
						Texas, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						114 lbs (52 kg)",0
"Gisele Mona",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"5,037,927",5211,"Weight:
							106 lbs (48 kg)","Born:
							1995-03-12,Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							106 lbs (48 kg)",0
"Misty Anderson",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"727,281",4354,"Weight:
							123 lbs (56 kg)","Born:
							1983-12-15,Birthplace:
							Kansas, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							123 lbs (56 kg)",0
"Lilli Carati",NA,NA,NA,NA,NA,NA,NA,NA,"1,378,488",4246,NA,"",0
"Jayd Lovely",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"2,046,942",4725,"Weight:
							110 lbs (50 kg)","Born:
							1983-12-26,Birthplace:
							Arizona, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)",0
"Cassie Clarke","Gender:
							Female","Nov 16, 1985","Measurements:
								--",NA,"Pornstar Profile Views:
								682","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        5.2K        ","
        1.1M        ",4373,NA,"Gender:
							Female,Birthday:
							Nov 16, 1985,Age:
							33,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys and Girls,Pornstar Profile Views:
								682,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                54,377,Videos Watched:
                                728,Joined:
                                2 years ago",1
"Zarena Summers",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"7,745,751",6420,"Weight:
							117 lbs (53 kg)","Born:
							1991-09-23,Birthplace:
							Mississippi, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							117 lbs (53 kg)",0
"Mariska X",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"291,125",3538,"Weight:
							121 lbs (55 kg)","Born:
							1982-05-01,Birthplace:
							Brazil,Height:
							5 ft 8 in (173 cm),Weight:
							121 lbs (55 kg),Website:
							Official Site",0
"Anita Rinaldi",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"8,331,118",4679,NA,"Born:
							1974-10-26,Birthplace:
							Budapest, Hungary,Height:
							5 ft 6 in (168 cm)",0
"Foxy Lady",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"396,792",4571,"Weight:
							104 lbs (47 kg)","Born:
							1981-03-21,Birthplace:
							Mexico,Height:
							5 ft 2 in (157 cm),Weight:
							104 lbs (47 kg)",0
"Angie George",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"4,119,813",4417,"Weight:
							130 lbs (59 kg)","Born:
							1966-05-14,Birthplace:
							London, United Kingdom,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)",0
"Carla Jessi",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,535,923",4701,NA,"Born:
							1988-04-28,Birthplace:
							St. Petersburg, Russia,Height:
							5 ft 9 in (175 cm)",0
"Jasmine Lynn",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"13,755,965",4823,"Weight:
							119 lbs (54 kg)","Born:
							1979-09-03,Birthplace:
							Arizona, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							119 lbs (54 kg)",0
"Krystal Jordan",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"5,706,100",4704,"Weight:
							130 lbs (59 kg)","Born:
							1986-03-23,Birthplace:
							Oklahoma, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							130 lbs (59 kg)",0
"Amanda Bryant",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"8,105,509",4586,"Weight:
							108 lbs (49 kg)","Born:
							1990-08-25,Birthplace:
							Fort Lauderdale, Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							108 lbs (49 kg)",0
"Jaiden West",NA,NA,NA,NA,NA,NA,NA,NA,"2,878,356",4921,NA,"",0
"Claire Black",NA,NA,NA,NA,NA,NA,NA,NA,"157,250",4143,NA,"",0
"Andrea Anderson",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"4,619,943",4451,"Weight:
							90 lbs (41 kg)","Born:
							1987-11-09,Birthplace:
							Michigan, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							90 lbs (41 kg)",0
"Gia Malone",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"36,646",8858,"Weight:
							115 lbs (52 kg)","Birthplace:
							Turin, Italy,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Sara Romain",NA,NA,NA,NA,NA,NA,NA,NA,"28,928",11366,NA,"",0
"Julia De Brava",NA,NA,NA,NA,NA,NA,NA,NA,"2,321",12649,NA,"Birthplace:
							Czech Republic",0
"Vicky Vogue",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"713,437",9367,"Weight:
							121 lbs (55 kg)","Born:
							1971-04-21,Birthplace:
							Boston, Massachusetts, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)",0
"Rubber Necro",NA,NA,NA,NA,NA,NA,NA,NA,"269,625",12239,NA,"",0
"Bailey Bliss",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"106,331",10395,"Weight:
							106 lbs (48 kg)","Born:
							1985-05-18,Birthplace:
							United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							106 lbs (48 kg)",0
"Aurora Viper",NA,NA,NA,NA,NA,NA,NA,NA,"1,016,041",8472,NA,"",0
"Valerie Hart",NA,NA,NA,NA,NA,NA,NA,NA,"490,979",11315,NA,"",0
"Charlie Rae","Gender:
							Female","Mar 16, 1993","Measurements:
								36B-27-38","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								7,104","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        1.3K        ","
        50.8K        ",8429,"Weight:
								119 lbs (54 kg)","Gender:
							Female,Birthday:
							Mar 16, 1993,Age:
							25,Measurements:
								36B-27-38,Height:
								5 ft 2 in (157 cm),Weight:
								119 lbs (54 kg),Ethnicity:
								Black,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								Reading and chilling on the beach.,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Atlanta, US,Turn Ons:
								Generous men with good taste, A clean white smile, and a rock hard cock!,Turn Offs:
								Insecure assholes who barely make ends meet.,Pornstar Profile Views:
								7,104,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,866,Videos Watched:
                                22,Joined:
                                2 years ago",1
"Romihi Nakamura",NA,NA,NA,NA,NA,NA,NA,NA,"901,747",8347,NA,"",0
"Mistress Jade Duboir",NA,NA,NA,NA,NA,NA,NA,NA,"18,894",12062,NA,"",0
"Lexxis Brown",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"160,011",11450,NA,"Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm)",0
"Angel Velvet",NA,NA,NA,NA,NA,NA,NA,NA,"5,753",11359,NA,"Birthplace:
							Czech Republic",0
"Fawna Fuller","Gender:
							Female","Jan 27, 1985","Measurements:
								36D-24-36","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								3,451","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        1.3K        ","
        129K        ",8918,"Weight:
								120 lbs (54 kg)","Gender:
							Female,Birthday:
							Jan 27, 1985,Age:
							33,Measurements:
								36D-24-36,Height:
								5 ft 2 in (157 cm),Weight:
								120 lbs (54 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Interests and hobbies:
								Being amazing 
Spending your money
Orgies
Animal rescue
Reading
Multiple cocks in all holes
NSA hookups with hot ""straight"" tourist chicks,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Turn Ons:
								Being served spoiled and worshipped,Turn Offs:
								Don't waste My time when I could be getting off! Judgement, shaming, liars, idiots and scammers all BYEEEEEE,Pornstar Profile Views:
								3,451,Career Status:
							Active
                        ,Career Start and End:
							
								2017 to
								Present							
						,Profile Views:
                                8,002,Videos Watched:
                                692,Joined:
                                1 year ago",1
"Jade Houston",NA,NA,NA,NA,NA,NA,NA,NA,"5,124",13188,NA,"",0
"Alyssa Jordan",NA,NA,NA,NA,NA,NA,NA,NA,"871,307",11671,NA,"",0
"Jules Van Saint",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"367,519",10859,"Weight:
							115 lbs (52 kg)","Born:
							1981-02-06,Birthplace:
							California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Stephanie Richards",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"294,685",10297,"Weight:
							121 lbs (55 kg)","Born:
							1988-06-15,Birthplace:
							Washington, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)",0
"Cindy Gold",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"391,938",10093,"Weight:
							108 lbs (49 kg)","Born:
							1983-09-05,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 2 in (157 cm),Weight:
							108 lbs (49 kg)",0
"Sasha Strange",NA,NA,NA,NA,NA,NA,NA,NA,"42,726",11374,NA,"Born:
							1969-02-25,Birthplace:
							United States of America",0
"Melanie Woods",NA,NA,NA,NA,NA,NA,NA,NA,"180,407",9425,NA,"",0
"Natalia Robles",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"405,121",9374,"Weight:
							110 lbs (50 kg)","Born:
							1991-12-10,Birthplace:
							United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)",0
"Samantha Mendexz",NA,NA,NA,NA,NA,NA,NA,NA,"36,309",9359,NA,"",0
"Agostina Bell",NA,NA,NA,NA,NA,NA,NA,NA,"3,948",9550,NA,"Birthplace:
							Argentina",0
"Rosie De Luna",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"8,673",11565,"Weight:
							115 lbs (52 kg)","Born:
							1984-06-22,Height:
							5 ft 3 in (160 cm),Weight:
							115 lbs (52 kg)",0
"Lamia Dark",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"5,689",10493,"Weight:
							150 lbs (68 kg)","Born:
							1975-09-27,Birthplace:
							Madrid, Spain,Height:
							5 ft 9 in (175 cm),Weight:
							150 lbs (68 kg)",0
"Adara Sanchez",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"2,350",9312,"Weight:
							126 lbs (57 kg)","Birthplace:
							Mexico,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)",0
"Louisa Lanewood",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,278,853",8637,"Weight:
							115 lbs (52 kg)","Born:
							1985-01-19,Birthplace:
							Anchorage, Alaska, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)",0
"Cynthia Paul",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"65,414",9282,"Weight:
							110 lbs (50 kg)","Born:
							1981-09-24,Birthplace:
							Budapest, Hungary,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)",0
"Betty Swollocks",NA,NA,NA,NA,NA,NA,NA,NA,"880,351",8967,NA,"",0
"Gianni Luca",NA,NA,NA,NA,NA,NA,NA,NA,"522,847",9026,NA,"",0
"Kelly Skylar",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"184,516",12342,"Weight:
							110 lbs (50 kg)","Born:
							1986-10-06,Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							110 lbs (50 kg)",0
"Casey Casablancas",NA,NA,NA,NA,NA,NA,NA,NA,"5,772",13429,NA,"",0
"Casey Cole",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"354,537",9864,"Weight:
							134 lbs (61 kg)","Birthplace:
							South Carolina, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							134 lbs (61 kg)",0
"Dominika Dark",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"224,956",8891,"Weight:
							112 lbs (51 kg)","Birthplace:
							Russia,Height:
							5 ft 8 in (173 cm),Weight:
							112 lbs (51 kg)",0
"Misty Regan",NA,NA,NA,NA,NA,NA,NA,NA,"117,104",9429,NA,"Born:
							1963-02-13,Birthplace:
							Australia",0
"Julie Joy",NA,NA,NA,NA,NA,NA,NA,NA,"123,520",11774,NA,"",0
"Adora Diana",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"1,498,652",10250,"Weight:
							121 lbs (55 kg)","Born:
							1983-09-04,Birthplace:
							Oregon, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							121 lbs (55 kg)",0
"Myah Monroe",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"702,692",9158,"Weight:
							115 lbs (52 kg)","Born:
							1980-08-18,Birthplace:
							New York City, New York, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							115 lbs (52 kg)",0
"Ariel Santiago",NA,NA,NA,NA,NA,NA,NA,NA,"79,533",12730,NA,"",0
"Baby Sky",NA,NA,NA,NA,NA,NA,NA,NA,"42,032",13161,NA,"",0
"Katana Porn",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"70,540",9512,"Weight:
							119 lbs (54 kg)","Born:
							1995-06-11,Birthplace:
							Barcelona, Spain,Height:
							5 ft 5 in (165 cm),Weight:
							119 lbs (54 kg)",0
"Tiffany Flowers",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"566,483",10023,"Weight:
							95 lbs (43 kg)","Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							95 lbs (43 kg)",0
"Bonnie Holiday",NA,NA,NA,NA,NA,NA,NA,NA,"1,873,385",11264,NA,"",0
"Lee Caroll",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"66,145",11249,"Weight:
							130 lbs (59 kg)","Born:
							1939-08-18,Birthplace:
							New York City, New York, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							130 lbs (59 kg)",0
"Betty Dark",NA,NA,NA,NA,NA,NA,NA,NA,"22,045",10205,NA,"Born:
							1980-09-13,Birthplace:
							Budapest, Hungary",0
"Kinky Krystina",NA,NA,NA,NA,NA,NA,NA,NA,"236,349",12881,NA,"",0
"Rich Handsome",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"258,760",12349,"Weight:
							161 lbs (73 kg)","Born:
							1966-08-25,Birthplace:
							United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							161 lbs (73 kg)",0
"Terry Sullivan",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,472",8735,"Weight:
							121 lbs (55 kg)","Born:
							1990-10-05,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)",0
"Katrina Isis",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"2,207,235",9146,"Weight:
							115 lbs (52 kg)","Born:
							1976-12-15,Birthplace:
							Santa Monica, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)",0
"Mira Shine",NA,NA,NA,NA,NA,NA,NA,NA,"5,067,405",8376,NA,"",0
"Mikki Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"129,367",12434,NA,"",0
"Missy Blue",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"23,678",11862,"Weight:
							106 lbs (48 kg)","Birthplace:
							South Carolina, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)",0
"Samantha Crown",NA,NA,NA,NA,NA,NA,NA,NA,"80,741",9999,NA,"Born:
							1993-01-27,Birthplace:
							Latvia",0
"Taylor Hilton",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"265,515",11085,"Weight:
							126 lbs (57 kg)","Born:
							1985-11-16,Birthplace:
							Colorado, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							126 lbs (57 kg)",0
"Michelle Soleil",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"373,121",11745,NA,"Born:
							1976-07-18,Birthplace:
							Spain,Height:
							5 ft 5 in (165 cm)",0
"Kerry Miller",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"80,041",9130,"Weight:
							121 lbs (55 kg)","Born:
							1987-07-11,Birthplace:
							Russia,Height:
							5 ft 8 in (173 cm),Weight:
							121 lbs (55 kg)",0
"Frankie Dashwood",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"48,636",8821,"Weight:
							110 lbs (50 kg)","Born:
							1981-09-24,Birthplace:
							Chicago, Illinois, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)",0
"Montanna Rae",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"416,252",10993,"Weight:
							121 lbs (55 kg)","Born:
							1984-04-03,Birthplace:
							Baxter Springs, Kansas, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)",0
"Aubrey Banks",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"178,789",10726,NA,"Born:
							1986-06-18,Birthplace:
							Arizona, United States of America,Height:
							5 ft 3 in (160 cm)",0
"Mariella",NA,NA,NA,NA,NA,NA,NA,NA,"10,614",6721,NA,"",0
"Taliah Mac",NA,NA,NA,NA,NA,NA,NA,NA,"233,549",8909,NA,"",0
"Evelyn Jacobs",NA,NA,NA,NA,NA,NA,NA,NA,"828",15092,NA,"",0
